offline_result,online_result,empirical_ratio
99.9271266548031,73.06664389368486,1.3676162107596104
99.91248575442398,67.93110976709319,1.4707913075022814
99.91584151770323,74.694518330145,1.3376596268561716
99.90640152815948,73.57025843685918,1.3579726869371131
99.93432359321817,72.87977614749562,1.3712216046186667
99.9208813771982,73.82735588289172,1.353439794534931
99.90272735703711,69.96150884443841,1.4279670208253217
99.90701267060744,73.98026620823919,1.3504548954905058
99.91422519363759,72.81314887373968,1.3722003063882329
99.90238675873957,73.06261809261214,1.3673529551337193
99.92719240572184,70.23608645272199,1.4227329205334613
99.89953412499628,72.25925895152007,1.3825153423178687
99.92240849188363,70.79061918908961,1.4115204759684299
99.9091139855979,72.43553202510553,1.3792832218167497
99.92810304757758,73.75983259032458,1.3547767062134792
99.91747170181911,74.36691551360992,1.3435742360933762
99.9301618285509,72.00902244566107,1.3877450135357616
99.91884333662951,72.51493227480537,1.37790714549623
99.91832884966728,70.7718357217892,1.4118374609139108
99.92835125493815,70.86991668393867,1.4100249574243542
99.92286689703413,73.68633056223447,1.3560570343863252
99.9204232494254,76.18202461452009,1.3116010470320427
99.92141169504404,73.0156831435972,1.3684924579632072
99.92174755636776,71.51801849434929,1.3971548661441546
99.91618525410678,78.18466922089165,1.2779511156057723
99.92000959703574,66.37889175733503,1.5052979486659528
99.91877789718181,73.52878298241596,1.3589070000121841
99.91979637926019,76.57935939144237,1.3047875716550599
99.93378188030592,72.29232033030564,1.3823568177602497
99.92400520413524,72.1331219561466,1.3852721536839088
99.92331974494282,69.94068564707966,1.428686590937289
99.9058699268979,72.94219391862893,1.369658143794639
