offline_result,online_result,empirical_ratio
0.9999620173413053,0.5987856660269275,1.6699832245088124
0.9999000961462167,0.5546847456481772,1.8026457442556545
0.9999193115838715,0.9412409922637077,1.0623414405050942
0.999970979730506,0.6590351893332826,1.5173256237533133
0.9998939210749128,0.9670298390136767,1.0339845584235083
0.9999791484778461,0.6338432565624564,1.5776442174380254
0.9999864383777538,0.9329059701318719,1.0719048547158505
0.9999404044827069,0.574520043231287,1.7404795816325533
0.9999972798366425,0.8852288643627154,1.1296482978518216
0.999976021201534,0.7849020019222672,1.2740138498214286
0.9999898060044072,0.9499372186166221,1.0526904161736876
0.9998077800585833,0.6624781371984192,1.5091936230329217
0.9999615816372952,0.48031695740363933,2.0818785725213678
0.9999801597244993,0.9011574577130356,1.109661969909517
0.9999582543086359,0.580523152910617,1.722512270690777
0.9998402467323987,0.9178562933281174,1.0893211214001814
0.9999635728761946,0.5378575038007504,1.8591607736435556
0.9999568021906655,0.5596386163982914,1.7867902122733474
0.9998758203874197,0.7553895949556162,1.323655802336235
0.9999343625119176,0.7768360665989421,1.2871883856908444
0.9999429193276439,0.891530729474708,1.121602302947889
0.999781026621459,0.498327914006374,2.006271369756483
0.9998879752512255,0.6052016682706648,1.652156673837926
0.9999977907227711,0.9052540695879775,1.1046598124412914
0.9999271952064749,0.9600173033359185,1.0415720547243006
0.9997876950070463,0.9070035489316947,1.1022974454561247
0.9999501459275025,0.54390964577253,1.8384490028803324
0.9999972857090523,0.9497600507229444,1.052894660022674
0.9999943944397909,0.8187127617280848,1.2214227518929457
0.9999605181510913,0.8919394721149541,1.121108045347516
0.999886795888357,0.8073244284277867,1.238519188420414
0.9999421739172021,0.5180768704710459,1.9301038724389192
