offline_result,online_result,empirical_ratio
99.82353068005682,71.73618137815924,1.3915367219483616
99.80478894594819,68.21124640013068,1.4631720458601236
99.81180418077633,70.25912361976617,1.420624098884946
99.79826222928955,70.39996019847246,1.4175897535728292
99.82787710550957,74.81470347573153,1.334334996567778
99.8032476823795,76.77717697525378,1.299907754026269
99.78458908676558,73.87038843533213,1.3508063406776227
99.8430267292779,74.82296393210169,1.3343901588806444
99.79132787784422,74.20544624526818,1.344797894591296
99.83044990882968,73.50132583010557,1.3582129135953613
99.80857546345861,69.9253786252003,1.4273583844062128
99.81145853983692,72.42217563082161,1.3781891757661986
99.79671367581317,72.98915556205284,1.367281384574582
99.78823807729418,71.82766490168375,1.3892730358683147
99.82271586780713,69.82341796063325,1.4296452219524347
99.79305942976708,71.33163008641876,1.3990015272168477
99.81708669338381,73.06011617164998,1.3662322471383712
99.8288847392632,73.08751014001777,1.365881592463822
99.80949276891157,71.04975556043942,1.4047830563471437
99.8171529179373,71.46474209468799,1.396732850244999
99.7871934464442,74.93402944918297,1.3316672569185082
99.81568008828074,73.01621728106022,1.367034390511655
99.76637608312545,69.90565939806758,1.427157356674377
99.80982405071303,72.43323246829931,1.3779562315459992
99.78490527614906,72.8955148763015,1.3688757867404728
99.80157975574039,71.6991451647672,1.3919493674072791
99.83772310904655,71.47640506103366,1.3967927321441975
99.80985437118768,73.84356402030677,1.3516391806839152
99.82497457692627,73.44291006911166,1.3592186704337887
99.86045351871064,72.76374077867573,1.3723930689937252
99.80547725605231,69.90427252803289,1.4277450239687208
99.8070723736063,74.38612727181157,1.3417430915431987
