offline_result,online_result,empirical_ratio
0.9999779517807228,0.5999227828630422,1.6668444345595224
0.9998625267472216,0.4542622603133588,2.201068884871698
0.9999429292310302,0.5493546852564903,1.8202137090432986
0.9999992160832805,0.5507979025745755,1.8155465215263509
0.9998896688047808,0.7148159936743647,1.3988070743423822
0.9999570309131419,0.9186109079379216,1.0885534041369316
0.999887536320721,0.8928601514360016,1.119870267155036
0.9999815894649381,0.7027310703950331,1.422993278072661
0.9999233873434895,0.7715059434146774,1.2960669919376626
0.9998589154368386,0.552337709469729,1.8102311290618769
0.9999719166051412,0.8400651446813262,1.190350442386792
0.9999956696490143,0.48361331211130576,2.067758774636172
0.999945761618254,0.4007131180436335,2.495415589337832
0.9998183413157805,0.7777024105738202,1.2856053005905874
0.9999349699887567,0.5841511831676041,1.7117742783067451
0.9997993374555679,0.8488176972685787,1.1778728703145975
0.9998014351289792,0.3792240288292966,2.636440096413375
0.9998689743748195,0.5553601388672376,1.8003974437456784
0.9999736447272607,0.8453050227488611,1.1829737406213796
0.9998012607156334,0.45368684540980997,2.2037254789975775
0.9997964586165949,0.815837477307684,1.2254848378821568
0.9999701908858626,0.39134107090410974,2.5552395729271287
0.9995942335661052,0.38865488802937287,2.57193274638697
0.9999904133758585,0.4361352950315909,2.292844502079167
0.9998832371537433,0.996455725089097,1.0034397033188203
0.9999952087114335,0.8701241366272119,1.1492557976700082
0.9999828030133594,0.34226983965929636,2.9216211513371038
0.9999972857090523,0.8931943467151353,1.1195741323114077
0.99993791558308,0.7454546566141342,1.3413799306383198
0.9999264625615464,0.8637599855700829,1.1576438817104886
0.9997900434037387,0.644143536068335,1.5521230710567504
0.9997697078725075,0.9868700030924629,1.0130713313198516
